sec,nanosec,child_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,,,,,,,,,,twist_angular_x,twist_angular_y,twist_angular_z,,,,,,,,,,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,,,,,,,,,
1741043535,402219356,base_link,0.074610844,-0.009702823,-0.899205863,-0.43100825,0,0,0,0,0,0,0,0,0,-4.211425781,5.493164063,-64.88037109,0,0,0,0,0,0,0,0,0,-0.143554688,0.085449219,0.911621094,0,0,0,0,0,0,0,0,0
1741043535,421650577,base_link,0.075065449,-0.010423528,-0.894167721,-0.441271812,0,0,0,0,0,0,0,0,0,1.525878906,8.911132813,-67.01660156,0,0,0,0,0,0,0,0,0,-0.127929688,0.009765625,1.118164063,0,0,0,0,0,0,0,0,0
1741043535,441961520,base_link,0.074574716,-0.011807373,-0.889047146,-0.451546848,0,0,0,0,0,0,0,0,0,10.07080078,-9.887695313,-64.69726563,0,0,0,0,0,0,0,0,0,-0.236328125,-0.02734375,1.088867188,0,0,0,0,0,0,0,0,0
1741043535,462474770,base_link,0.073489338,-0.013131152,-0.883963585,-0.461557627,0,0,0,0,0,0,0,0,0,0.732421875,5.004882813,-64.81933594,0,0,0,0,0,0,0,0,0,-0.106445313,0.038574219,0.887695313,0,0,0,0,0,0,0,0,0
1741043535,481665061,base_link,0.074390061,-0.013366289,-0.878697932,-0.471357167,0,0,0,0,0,0,0,0,0,-4.760742188,1.037597656,-64.453125,0,0,0,0,0,0,0,0,0,-0.137695313,0.025878906,0.917480469,0,0,0,0,0,0,0,0,0
1741043535,501840354,base_link,0.075452484,-0.013745341,-0.873339057,-0.481037438,0,0,0,0,0,0,0,0,0,1.892089844,-0.732421875,-64.88037109,0,0,0,0,0,0,0,0,0,-0.20703125,-0.026855469,1.04296875,0,0,0,0,0,0,0,0,0
1741043535,521869662,base_link,0.07556247,-0.015056921,-0.867902517,-0.490722924,0,0,0,0,0,0,0,0,0,6.958007813,-4.211425781,-63.72070313,0,0,0,0,0,0,0,0,0,-0.182617188,-0.022949219,1.036621094,0,0,0,0,0,0,0,0,0
1741043535,541699192,base_link,0.075107336,-0.016298462,-0.862434089,-0.500300705,0,0,0,0,0,0,0,0,0,-0.305175781,4.028320313,-63.53759766,0,0,0,0,0,0,0,0,0,-0.143554688,0.025878906,0.936035156,0,0,0,0,0,0,0,0,0
1741043535,562563005,base_link,0.07471858,-0.017170381,-0.857037783,-0.509517848,0,0,0,0,0,0,0,0,0,1.281738281,-0.9765625,-60.85205078,0,0,0,0,0,0,0,0,0,-0.204101563,0.025878906,1.143554688,0,0,0,0,0,0,0,0,0
1741043535,583093438,base_link,0.074237227,-0.017824709,-0.851588488,-0.518621504,0,0,0,0,0,0,0,0,0,0.122070313,-0.9765625,-61.58447266,0,0,0,0,0,0,0,0,0,-0.154296875,0.014160156,1.039550781,0,0,0,0,0,0,0,0,0
1741043535,602528468,base_link,0.073646255,-0.018259736,-0.845778167,-0.528111815,0,0,0,0,0,0,0,0,0,0.427246094,6.958007813,-65.91796875,0,0,0,0,0,0,0,0,0,-0.064453125,0.016601563,0.976074219,0,0,0,0,0,0,0,0,0
1741043535,621713638,base_link,0.072449543,-0.018998528,-0.839890957,-0.537562549,0,0,0,0,0,0,0,0,0,6.774902344,7.263183594,-65.24658203,0,0,0,0,0,0,0,0,0,-0.104003906,-0.006347656,1.044921875,0,0,0,0,0,0,0,0,0
1741043535,641672034,base_link,0.071871057,-0.01975568,-0.83371973,-0.547134101,0,0,0,0,0,0,0,0,0,-0.122070313,4.821777344,-65.00244141,0,0,0,0,0,0,0,0,0,-0.119140625,0.033691406,0.93359375,0,0,0,0,0,0,0,0,0
1741043535,663659155,base_link,0.071925595,-0.020102879,-0.827510953,-0.55646044,0,0,0,0,0,0,0,0,0,-5.859375,3.540039063,-65.67382813,0,0,0,0,0,0,0,0,0,-0.156738281,0.032226563,0.991699219,0,0,0,0,0,0,0,0,0
1741043535,682011581,base_link,0.071599931,-0.021207288,-0.821138859,-0.565822244,0,0,0,0,0,0,0,0,0,6.958007813,5.737304688,-65.12451172,0,0,0,0,0,0,0,0,0,-0.149414063,-0.025390625,1.123046875,0,0,0,0,0,0,0,0,0
1741043535,702155674,base_link,0.070470378,-0.022443989,-0.814721107,-0.57511723,0,0,0,0,0,0,0,0,0,6.164550781,-7.080078125,-64.63623047,0,0,0,0,0,0,0,0,0,-0.209472656,0.018554688,0.99609375,0,0,0,0,0,0,0,0,0
1741043535,721641872,base_link,0.070861928,-0.023210211,-0.808025181,-0.584410191,0,0,0,0,0,0,0,0,0,-0.793457031,4.39453125,-66.71142578,0,0,0,0,0,0,0,0,0,-0.129394531,0.037597656,0.961914063,0,0,0,0,0,0,0,0,0
1741043535,736763222,base_link,0.070105754,-0.024200162,-0.801208496,-0.593771577,0,0,0,0,0,0,0,0,0,2.44140625,-0.915527344,-67.07763672,0,0,0,0,0,0,0,0,0,-0.165039063,-0.015625,1.064453125,0,0,0,0,0,0,0,0,0
1741043535,841606901,base_link,0.06885694,-0.026655586,-0.767703414,-0.636537313,0,0,0,0,0,0,0,0,0,1.159667969,-2.868652344,-59.38720703,0,0,0,0,0,0,0,0,0,-0.122070313,0.022949219,0.853515625,0,0,0,0,0,0,0,0,0
1741043535,862181623,base_link,0.06911774,-0.026479794,-0.761214316,-0.644262731,0,0,0,0,0,0,0,0,0,-5.310058594,0.427246094,-58.34960938,0,0,0,0,0,0,0,0,0,-0.153320313,0.038574219,0.91796875,0,0,0,0,0,0,0,0,0
1741043535,876820632,base_link,0.069150262,-0.02694151,-0.754695833,-0.651863992,0,0,0,0,0,0,0,0,0,3.601074219,6.652832031,-56.76269531,0,0,0,0,0,0,0,0,0,-0.124511719,-0.036621094,1.154785156,0,0,0,0,0,0,0,0,0
1741043535,902020493,base_link,0.067898415,-0.027423779,-0.748414636,-0.65917629,0,0,0,0,0,0,0,0,0,4.821777344,-7.32421875,-56.76269531,0,0,0,0,0,0,0,0,0,-0.196777344,0.028320313,1.069824219,0,0,0,0,0,0,0,0,0
1741043535,916808911,base_link,0.067929015,-0.028183604,-0.741509616,-0.666899383,0,0,0,0,0,0,0,0,0,2.563476563,14.40429688,-60.18066406,0,0,0,0,0,0,0,0,0,-0.006347656,0.025878906,1.082519531,0,0,0,0,0,0,0,0,0
1741043535,936752202,base_link,0.066963062,-0.029012429,-0.734669864,-0.674488306,0,0,0,0,0,0,0,0,0,6.042480469,-5.249023438,-58.04443359,0,0,0,0,0,0,0,0,0,-0.190917969,0.00390625,1.017089844,0,0,0,0,0,0,0,0,0
1741043535,961791869,base_link,0.066425979,-0.030110056,-0.727876306,-0.681818902,0,0,0,0,0,0,0,0,0,-1.098632813,4.39453125,-57.80029297,0,0,0,0,0,0,0,0,0,-0.126464844,0.02734375,0.940917969,0,0,0,0,0,0,0,0,0
1741043535,982277534,base_link,0.065444827,-0.03084185,-0.721094072,-0.689049482,0,0,0,0,0,0,0,0,0,2.197265625,1.953125,-57.49511719,0,0,0,0,0,0,0,0,0,-0.124511719,0.002441406,1.007324219,0,0,0,0,0,0,0,0,0
1741043536,2272090,base_link,0.063702308,-0.031707268,-0.714149475,-0.696367204,0,0,0,0,0,0,0,0,0,6.164550781,1.403808594,-58.10546875,0,0,0,0,0,0,0,0,0,-0.125488281,-0.005371094,0.990722656,0,0,0,0,0,0,0,0,0
1741043536,22091475,base_link,0.063363887,-0.032827504,-0.70710814,-0.703495204,0,0,0,0,0,0,0,0,0,-2.44140625,3.295898438,-58.53271484,0,0,0,0,0,0,0,0,0,-0.147949219,0.028808594,0.956054688,0,0,0,0,0,0,0,0,0
1741043536,46048730,base_link,0.062294684,-0.034109991,-0.698026597,-0.712541103,0,0,0,0,0,0,0,0,0,6.34765625,1.220703125,-59.63134766,0,0,0,0,0,0,0,0,0,-0.142089844,-0.010742188,1.114257813,0,0,0,0,0,0,0,0,0
1741043536,62165547,base_link,0.061134397983551025,-0.034780849,-0.692666292,-0.717820406,0,0,0,0,0,0,0,0,0,9.582519531,-10.13183594,-56.27441406,0,0,0,0,0,0,0,0,0,-0.209472656,-0.011230469,1.12890625,0,0,0,0,0,0,0,0,0
1741043536,76831500,base_link,0.060051568,-0.035672497,-0.685404003,-0.724805236,0,0,0,0,0,0,0,0,0,-2.868652344,10.49804688,-57.55615234,0,0,0,0,0,0,0,0,0,-0.061523438,0.049316406,0.887207031,0,0,0,0,0,0,0,0,0
1741043536,102267268,base_link,0.062107362,-0.035823897,-0.67809242,-0.731471181,0,0,0,0,0,0,0,0,0,-15.38085938,4.821777344,-57.80029297,0,0,0,0,0,0,0,0,0,-0.158203125,0.045898438,0.781738281,0,0,0,0,0,0,0,0,0
1741043536,123005095,base_link,0.063189805,-0.0351661,-0.671013415,-0.737910151,0,0,0,0,0,0,0,0,0,1.953125,-0.48828125,-55.48095703,0,0,0,0,0,0,0,0,0,-0.219726563,-0.0546875,1.138671875,0,0,0,0,0,0,0,0,0
